Vx,Vy,Yaw,YawRate,latitude,longitude,el,x_gps_cg,y_gps_cg,y,dy,mu,nu,dPsi,r,h,r_d,kappa,uUser,uOpt,blendingRatio,uOut,M
3.248793739,-0.009301695,-1.539132342,0.00378,42.30163628,-83.69752213,275.1221313,0.99,0,1.722842295,0.113283078,3.248793739,-0.009301695,0.034876201,0.00378,8,-0.000419278,-0.000129056,0,-0.530315359,1,-0.530315359,4.586509751
3.249277919,-0.01149499,-1.53897334,0.00232,42.30163512,-83.69752204,275.1194763,0.99,0,1.735581459,0.111599169,3.249277919,-0.01149499,0.034352378,0.00232,8,6.85E-05,2.11E-05,0,-0.530315359,1,-0.530315359,4.599105457
3.257942746,-0.00863941,-1.538646336,0.00704,42.30163336,-83.6975219,275.1148682,0.99,0,1.744107649,0.115854059,3.257942746,-0.00863941,0.03556787,0.00704,8,-0.000162883,-5.00E-05,0,-0.530315359,1,-0.530315359,4.652581401
3.259649149,-0.014738304,-1.538463334,0.00139,42.3016316,-83.69752176,275.1104736,0.99,0,1.756664171,0.110490326,3.259649149,-0.014738304,0.033902534,0.00139,8,-0.000511311,-0.000156859,0,-0.530315359,1,-0.530315359,4.630743188
3.262656503,-0.008525881,-1.538335332,0.00646,42.30163042,-83.69752167,275.1078186,0.99,0,1.76547338,0.1174228,3.262656503,-0.008525881,0.035997587,0.00646,8,-0.001505699,-0.000461493,0,-0.530315359,1,-0.530315359,4.705867643
3.265073076,-0.014131597,-1.53829633,-0.00084,42.30162924,-83.69752158,275.1052551,0.99,0,1.777996291,0.112354942,3.265073076,-0.014131597,0.034417629,-0.00084,8,-0.00167446,-0.000512835,0,-0.530315359,1,-0.530315359,4.683483439
3.269216476,-0.006825714,-1.538093327,0.00505,42.30162748,-83.69752144,275.1016846,0.99,0,1.786525217,0.120706411,3.269216476,-0.006825714,0.036930436,0.00505,8,-0.00178852,-0.000547078,0,-0.530315359,1,-0.530315359,4.76961831
3.27284957,-0.007408159,-1.537993326,0.00594,42.3016263,-83.69752135,275.0994568,0.99,0,1.799547998,0.120937539,3.27284957,-0.007408159,0.036960076,0.00594,8,-0.001462974,-0.000447002,0,-0.530315359,1,-0.530315359,4.799340361
3.278053359,-0.008393481,-1.537652322,0.00611,42.30162453,-83.69752121,275.0955505,0.99,0,1.808153099,0.120842854,3.273571638,-0.008227692,0.036922954,0.00532,8,-0.000735132,-0.000224565,0,-0.530315359,1,-0.530315359,4.818440707
3.28022101,-0.015166543,-1.53753332,0.00021,42.30162276,-83.69752106,275.0912476,0.99,0,1.821447109,0.12143699,3.278053359,-0.008393481,0.037053816,0.00611,8,0.000357589,0.000109085,0,-0.530315359,1,-0.530315359,4.854926023
3.281104469,-0.016135362,-1.537428318,-0.00016,42.30162159,-83.69752096,275.0884094,0.99,0,1.830733436,0.114485669,3.281104469,-0.016135362,0.03489908,-0.00016,8,0.001643157,0.000500788,0,-0.530315359,1,-0.530315359,4.816722205
3.284541239,-0.012399287,-1.537329316,0.00346,42.30161981,-83.69752081,275.0843506,0.99,0,1.844681152,0.118217722,3.284541239,-0.012399287,0.035999675,0.00346,8,0.00293535,0.00089368,0,-0.530315359,1,-0.530315359,4.882708883
3.289625616,-0.011958807,-1.537149313,0.00332,42.30161863,-83.69752072,275.0815125,0.99,0,1.853206995,0.118997673,3.289625616,-0.011958807,0.036181276,0.00332,8,0.003808367,0.001157683,0,-0.530315359,1,-0.530315359,4.907813474
3.292921722,-0.005498304,-1.537039312,0.00881,42.30161744,-83.69752062,275.0786438,0.99,0,1.86654041,0.125060734,3.292921722,-0.005498304,0.037987737,0.00881,8,0.004679697,0.001421136,0,-0.530315359,1,-0.530315359,4.991658796
3.298469806,-0.0026304,-1.536731308,0.01057,42.30161566,-83.69752048,275.0740967,0.99,0,1.875454363,0.120694591,3.295207031,-0.009881038,0.036635346,0.00351,8,0.002693626,0.000817434,0,-0.530315359,1,-0.530315359,4.970064459
3.301699521,-0.0080187,-1.536592306,0.00368,42.30161388,-83.69752033,275.0694885,0.99,0,1.888912807,0.123690159,3.301699521,-0.0080187,0.037471231,0.00368,8,-0.000289861,-8.78E-05,0,-0.530315359,1,-0.530315359,5.016673328
3.305270298,-0.007975031,-1.536459304,0.00471,42.3016127,-83.69752024,275.0664673,0.99,0,1.89773702,0.124504518,3.305270298,-0.007975031,0.037677287,0.00471,8,-0.002281742,-0.000690332,0,-0.530315359,1,-0.530315359,5.040283404
3.310483994,-0.012585357,-1.536308303,0.00202,42.30161091,-83.69752009,275.0621643,0.99,0,1.910993939,0.121434714,3.310483994,-0.012585357,0.036689827,0.00202,8,-0.005866453,-0.00177207,0,-0.530315359,1,-0.530315359,5.03775949
3.315097099,-0.014751762,-1.536061299,0.0036,42.30160972,-83.69751999,275.0592041,0.99,0,1.919866249,0.126675992,3.316121837,-0.00920262,0.038209191,0.00723,8,-0.007982389,-0.002407136,0,-0.530315359,1,-0.530315359,5.098728154
3.321599713,-0.015586693,-1.535898296,0.0004,42.30160793,-83.69751985,275.054657,0.99,0,1.933137469,0.124285089,3.319039792,-0.014092254,0.037454517,0.00406,8,-0.011148226,-0.003358841,0,-0.530315359,1,-0.530315359,5.10175677
3.325102823,-0.011071744,-1.535730294,0.00404,42.30160674,-83.69751975,275.0515747,0.99,0,1.942307651,0.124572267,3.321599713,-0.015586693,0.03751208,0.0004,8,-0.010487721,-0.003157396,0,-0.530315359,1,-0.530315359,5.116890543
3.327655565,-0.008937196,-1.535575292,0.00446,42.30160554,-83.69751965,275.0485229,0.99,0,1.956331781,0.131574019,3.325102823,-0.011071744,0.039580024,0.00404,8,-0.007830268,-0.002354882,0,-0.530315359,1,-0.530315359,5.204280488
3.331013177,-0.005686336,-1.53542929,0.00745,42.30160375,-83.6975195,275.044342,0.99,0,1.96586252,0.139109987,3.331013177,-0.005686336,0.041774152,0.00745,8,-0.006057837,-0.001818614,0,-0.530315359,1,-0.530315359,5.283848684
3.335708357,-0.014415479,-1.535287288,-0.00219,42.30160255,-83.6975194,275.0415649,0.99,0,1.980319254,0.131896584,3.335708357,-0.014415479,0.039550743,-0.00219,8,-0.002653873,-0.000795588,0,-0.530315359,1,-0.530315359,5.251521575
3.339212805,-0.003356496,-1.535200286,0.00931,42.30160075,-83.69751924,275.0374756,0.99,0,1.990014499,0.143605056,3.339212805,-0.003356496,0.043018907,0.00931,8,-0.000858672,-0.000257148,0,-0.530315359,1,-0.530315359,5.37372835
3.345828667,-0.01268678,-1.534981282,0.00057,42.30159894,-83.69751909,275.0331116,0.99,0,2.00424755,0.132993988,3.341406953,-0.01417615,0.039811951,-0.00124,8,0.001843518,0.000551714,0,-0.530315359,1,-0.530315359,5.315295192
3.347767901,-0.014336789,-1.53482628,0.00037,42.30159774,-83.69751899,275.0302124,0.99,0,2.014045639,0.134826529,3.345828667,-0.01268678,0.040307526,0.00057,8,0.0026969,0.000806043,0,-0.530315359,1,-0.530315359,5.352736867
3.347767901,-0.014336789,-1.53482628,0.00037,42.30159654,-83.69751888,275.0270996,0.99,0,2.028731814,0.133481408,3.347767901,-0.014336789,0.039881969,0.00037,8,0.000523853,0.000156477,0,-0.530315359,1,-0.530315359,5.371647722
3.355923315,-0.016470352,-1.534483275,0.00024,42.30159473,-83.69751874,275.0227966,0.99,0,2.038252007,0.132901805,3.355923315,-0.016470352,0.03961204,0.00024,8,-0.000930197,-0.000277177,0,-0.530315359,1,-0.530315359,5.383532419
3.35937636,-0.007604308,-1.534319273,0.00756,42.30159353,-83.69751863,275.02005,0.99,0,2.052573936,0.142944085,3.35937636,-0.007604308,0.042563522,0.00756,8,-0.003950213,-0.001175874,0,-0.530315359,1,-0.530315359,5.492765787
3.361718193,-0.014337979,-1.534284271,0.00033,42.30159172,-83.69751848,275.0159912,0.99,0,2.062205339,0.137078587,3.361718193,-0.014337979,0.040787284,0.00033,8,-0.005392968,-0.001604215,0,-0.530315359,1,-0.530315359,5.458062837
3.36397136,-0.01625078,-1.534246269,-0.00071,42.3015899,-83.69751832,275.0115662,0.99,0,2.076938464,0.13671581,3.36397136,-0.01625078,0.040651915,-0.00071,8,-0.007556327,-0.002246226,0,-0.530315359,1,-0.530315359,5.482218614
3.371905007,-0.005019208,-1.533895265,0.01005,42.30158869,-83.69751822,275.0084839,0.99,0,2.08698075,0.150395655,3.369158714,-0.00461586,0.044653731,0.01059,8,-0.009006753,-0.002673292,0,-0.530315359,1,-0.530315359,5.613856455
3.374659067,-0.010893246,-1.533806263,0.0037,42.30158748,-83.69751811,275.0050659,0.99,0,2.101991327,0.152167702,3.371905007,-0.005019208,0.045143392,0.01005,8,-0.006565676,-0.001947169,0,-0.530315359,1,-0.530315359,5.657912976
3.38085473,-0.011965913,-1.53357926,0.00362,42.30158566,-83.69751796,274.999939,0.99,0,2.111878618,0.14745216,3.38085473,-0.011965913,0.043627436,0.00362,8,-0.004720528,-0.001396244,0,-0.530315359,1,-0.530315359,5.63547394
3.384178602,-0.014444777,-1.533404258,0.00144,42.30158384,-83.69751781,274.994873,0.99,0,2.126550305,0.146366147,3.384178602,-0.014444777,0.043263226,0.00144,8,-0.001923526,-0.000568383,0,-0.530315359,1,-0.530315359,5.658164205
3.387631997,-0.010208042,-1.533363257,0.00519,42.30158262,-83.69751771,274.9914856,0.99,0,2.136072855,0.15092202,3.387631997,-0.010208042,0.044565438,0.00519,8,0.000560829,0.000165551,0,-0.530315359,1,-0.530315359,5.717765987
3.392364475,-0.006428529,-1.533247255,0.00761,42.3015808,-83.69751756,274.9866028,0.99,0,2.150833947,0.154890378,3.392364475,-0.006428529,0.045674328,0.00761,8,0.003356961,0.000989562,0,-0.530315359,1,-0.530315359,5.782592082
3.397476901,-0.008689082,-1.533236253,0.0039,42.30157958,-83.69751745,274.983429,0.99,0,2.161174395,0.152311288,3.397476901,-0.008689082,0.044845589,0.0039,8,0.005234708,0.001540758,0,-0.530315359,1,-0.530315359,5.781823267
3.40622088,-0.015035639,-1.533100249,-0.00386,42.30157835,-83.69751734,274.9801636,0.99,0,2.176755287,0.145764991,3.40622088,-0.015035639,0.042806413,-0.00386,8,0.004377137,0.001285029,0,-0.530315359,1,-0.530315359,5.757103829
3.411243532,-0.014482046,-1.532892246,-0.00132,42.30157652,-83.69751718,274.9752808,0.99,0,2.187070394,0.146795317,3.411243532,-0.014482046,0.043045692,-0.00132,8,0.002746014,0.000804982,0,-0.530315359,1,-0.530315359,5.788126758
3.414976119,-0.01258484,-1.532715244,0.00228,42.30157468,-83.69751701,274.9701538,0.99,0,2.202391464,0.149185223,3.414976119,-0.01258484,0.043699193,0.00228,8,0.000290028,8.49E-05,0,-0.530315359,1,-0.530315359,5.841105981
3.417538572,-0.00569895,-1.532504242,0.01055,42.30157345,-83.69751691,274.9667053,0.99,0,2.212961343,0.157073241,3.417538572,-0.00569895,0.04597706,0.01055,8,-0.001741018,-0.000509435,0,-0.530315359,1,-0.530315359,5.929176357
3.419817333,-0.017375447,-1.53251924,-0.00235,42.30157162,-83.69751674,274.9618225,0.99,0,2.228434815,0.146077198,3.419817333,-0.017375447,0.042727361,-0.00235,8,-0.004029236,-0.001178187,0,-0.530315359,1,-0.530315359,5.865562974
3.423390459,-0.009396605,-1.532365237,0.00528,42.30157039,-83.69751663,274.9587708,0.99,0,2.238929975,0.155411915,3.423390459,-0.009396605,0.045412512,0.00528,8,-0.00556335,-0.001625093,0,-0.530315359,1,-0.530315359,5.96289001
3.429014318,-0.00826903,-1.532158233,0.00551,42.30156916,-83.69751652,274.955719,0.99,0,2.254520714,0.15881063,3.429014318,-0.00826903,0.046330223,0.00551,8,-0.006212642,-0.001811781,0,-0.530315359,1,-0.530315359,6.018143438
3.435653142,-0.009023796,-1.53199623,0.00639,42.30156669,-83.69751631,274.9496155,0.99,0,2.264880637,0.158723291,3.431822296,-0.009400455,0.046266771,0.0059,8,-0.005478154,-0.001596275,0,-0.530315359,1,-0.530315359,6.03979761
3.446524453,-0.011330712,-1.531897228,0.00518,42.30156545,-83.6975162,274.9461975,0.99,0,2.280569276,0.15929836,3.446524453,-0.011330712,0.046236222,0.00518,8,-0.004385169,-0.001272338,0,-0.530315359,1,-0.530315359,6.072235355
3.480999004,-0.011411957,-1.531778226,0.00565,42.3015642,-83.69751609,274.9425659,0.99,0,2.291045595,0.161821015,3.480999004,-0.011411957,0.046503456,0.00565,8,-0.003269348,-0.000939193,0,-0.530315359,1,-0.530315359,6.10220264
3.518608439,-0.015768524,-1.531675224,0.00137,42.30156229,-83.69751592,274.9368286,0.99,0,2.307277268,0.160284971,3.518608439,-0.015768524,0.045568823,0.00137,8,-0.002338291,-0.000664543,0,-0.530315359,1,-0.530315359,6.109545147
3.604057754,-0.04107743,-1.53220922,-0.01789,42.301561,-83.69751581,274.933136,0.99,0,2.317784509,0.137645146,3.604057754,-0.04107743,0.038198523,-0.01789,8,-0.001724964,-0.000478586,0,-0.530315359,1,-0.530315359,5.928404939
3.625597681,-0.04261019,-1.532630219,-0.01631,42.30155904,-83.69751565,274.9273682,0.99,0,2.332823869,0.135933863,3.625597681,-0.04261019,0.037499014,-0.01631,8,-0.001168767,-0.000322343,0,-0.530315359,1,-0.530315359,5.946997864
3.747430664,-0.093143768,-1.535987215,-0.05374,42.30155771,-83.69751554,274.9233398,0.99,0,2.342069811,0.1019023,3.679032362,-0.074376853,0.027696008,-0.04281,8,-0.001339498,-0.000364015,0,-0.530315359,1,-0.530315359,5.693858244
3.809149553,-0.109058139,-1.538526213,-0.05894,42.30155567,-83.6975154,274.9174805,0.99,0,2.355293892,0.056672333,3.809149553,-0.109058139,0.014872403,-0.05894,8,-0.001630809,-0.000427954,0,-0.530315359,1,-0.530315359,5.392496982
3.886130539,-0.127666585,-1.541206211,-0.06355,42.30155427,-83.69751531,274.9137573,0.99,0,2.361813163,0.031319637,3.886130539,-0.127666585,0.008055079,-0.06355,8,-0.002193312,-0.000564091,0,-0.530315359,1,-0.530315359,5.236856704
3.964353085,-0.136449379,-1.543665209,-0.05871,42.30155212,-83.6975152,274.9081116,0.99,0,2.368909668,0.016543122,3.964353085,-0.136449379,0.004170511,-0.05871,8,-0.002443478,-0.000615997,0,-0.530315359,1,-0.530315359,5.165326989
4.133183414,-0.144786135,-1.547595206,-0.05156,42.30155065,-83.69751514,274.9041443,0.99,0,2.373433741,-0.001103978,4.133183414,-0.144786135,-0.000266937,-0.05156,8,-0.002694658,-0.000651557,0,-0.521489962,1,-0.521489962,5.078998661
4.170644763,-0.138505814,-1.548560205,-0.04397,42.30154839,-83.69751504,274.8982544,0.99,0,2.382524898,0.003042576,4.170644763,-0.138505814,0.00072912,-0.04397,8,-0.001842266,-0.000441479,0,-0.530315359,1,-0.530315359,5.133502948
4.342405365,-0.13504852,-1.552865202,-0.06023,42.30154684,-83.69751497,274.8941956,0.99,0,2.387953252,-0.001939999,4.253859803,-0.13828275,-0.000455815,-0.05049,8,-0.000973356,-0.000228696,0,-0.524424281,1,-0.524424281,5.109368512
4.4288738,-0.139287942,-1.5555432,-0.07813,42.30154446,-83.69751487,274.8881836,0.99,0,2.397401504,-0.019630577,4.4288738,-0.139287942,-0.004430232,-0.07813,8,0.000572197,0.000129133,0,-0.485446028,1,-0.485446028,4.999571498
4.51352815,-0.121615293,-1.558231198,-0.06822,42.30154284,-83.6975148,274.8840332,0.99,0,2.402764549,-0.012020201,4.51352815,-0.121615293,-0.002662187,-0.06822,8,0.001595938,0.000353462,0,-0.505243209,1,-0.505243209,5.070321598
4.599761133,-0.114975718,-1.561061196,-0.06525,42.30154118,-83.69751473,274.8798218,0.99,0,2.408993086,-0.016991085,4.599761133,-0.114975718,-0.003692761,-0.06525,8,0.003202249,0.00069596,0,-0.500641856,1,-0.500641856,5.066379064
4.778954731,-0.110563165,-1.566424193,-0.05695,42.30153864,-83.69751464,274.8729858,0.99,0,2.412189083,-0.034946388,4.778954731,-0.110563165,-0.007310668,-0.05695,8,0.002497563,0.000522477,0,-0.478117947,1,-0.478117947,5.001865118
4.902607455,-0.124547547,-1.57029219,-0.06198,42.30153603,-83.69751456,274.8660278,0.99,0,2.419415341,-0.054166116,4.818269148,-0.123519755,-0.011238365,-0.06838,8,0.001095323,0.000227252,0,-0.445203123,1,-0.445203123,4.908427684
4.902607455,-0.124547547,-1.57029219,-0.06198,42.30153424,-83.69751452,274.8614807,0.99,0,2.422939262,-0.066540052,4.902607455,-0.124547547,-0.013568419,-0.06198,8,0.000230644,4.70E-05,0,-0.431188404,1,-0.431188404,4.870945654
5.06885957,-0.141704391,-1.575780187,-0.07321,42.30153151,-83.69751447,274.8548889,0.99,0,2.428050064,-0.088374172,4.98599884,-0.134053795,-0.017718992,-0.06791,8,-0.00107987,-0.000216502,0,-0.398569536,1,-0.398569536,4.77630162
5.154081531,-0.142109082,-1.578648186,-0.07221,42.30152966,-83.69751445,274.8503113,0.99,0,2.429956274,-0.123733832,5.154081531,-0.142109082,-0.024000144,-0.07221,8,-0.001866301,-0.000361964,0,-0.349437457,1,-0.349437457,4.626961685
5.278480084,-0.135579284,-1.582985184,-0.06837,42.30152777,-83.69751443,274.8458557,0.99,0,2.429040176,-0.138914213,5.278480084,-0.135579284,-0.026311445,-0.06837,8,-0.002769265,-0.00052446,0,-0.333313785,1,-0.333313785,4.575635026
5.363242582,-0.129502425,-1.585842182,-0.06402,42.30152489,-83.69751441,274.8389282,0.99,0,2.4299225,-0.147588445,5.363242582,-0.129502425,-0.027513963,-0.06402,8,-0.003364144,-0.000627077,0,-0.326013055,1,-0.326013055,4.555312611
5.537075698,-0.127290583,-1.59145418,-0.06803,42.30152194,-83.6975144,274.8314514,0.99,0,2.431966742,-0.160709259,5.448143411,-0.1282758,-0.029494089,-0.06547,8,-0.004589633,-0.000842188,0,-0.310234717,1,-0.310234717,4.509692292
5.624119197,-0.12507815,-1.594197179,-0.06859,42.30151992,-83.6975144,274.8262634,0.99,0,2.432012077,-0.174621446,5.537075698,-0.127290583,-0.031533659,-0.06803,8,-0.004629252,-0.000835826,0,-0.293385881,1,-0.293385881,4.457367961
5.712982518,-0.118145458,-1.596809177,-0.0643,42.30151685,-83.69751441,274.8184509,0.99,0,2.432783162,-0.19631223,5.712982518,-0.118145458,-0.034361893,-0.0643,8,-0.002759223,-0.000482871,0,-0.273922134,1,-0.273922134,4.398937137
5.801764451,-0.112860021,-1.599376176,-0.06097,42.30151477,-83.69751443,274.8131714,0.99,0,2.431998495,-0.206663804,5.801764451,-0.112860021,-0.035621649,-0.06097,8,-0.001420991,-0.000244878,0,-0.265504904,1,-0.265504904,4.373145846
5.939128445,-0.106727814,-1.603056482,-0.05824,42.30151264,-83.69751445,274.8078918,0.99,0,2.427737526,-0.224487305,5.939128445,-0.106727814,-0.037800922,-0.05824,8,0.000687462,0.000115733,0,-0.249369398,1,-0.249369398,4.316872633
6.048476827,-0.109389256,-1.605426481,-0.0585,42.30150939,-83.6975145,274.7993164,0.99,0,2.425900704,-0.243937842,6.048476827,-0.109389256,-0.0403348,-0.0585,8,0.001494376,0.000247026,0,-0.229297125,1,-0.229297125,4.252083795
6.246871594,-0.107941556,-1.610132479,-0.05752,42.30150606,-83.69751456,274.7905273,0.99,0,2.423252537,-0.255932299,6.153161805,-0.103974306,-0.041599684,-0.052,8,0.002326518,0.000378047,0,-0.221457782,1,-0.221457782,4.225506735
6.246871594,-0.107941556,-1.610132479,-0.05752,42.30150379,-83.69751461,274.7846375,0.99,0,2.419990777,-0.277578656,6.246871594,-0.107941556,-0.044442823,-0.05752,8,0.002580565,0.000413036,0,-0.19677757,1,-0.19677757,4.142865931
6.338581877,-0.102706071,-1.612406478,-0.05578,42.30150149,-83.69751467,274.7788086,0.99,0,2.415328582,-0.290418774,6.338581877,-0.102706071,-0.045827652,-0.05578,8,0.003562369,0.00056194,0,-0.186020566,1,-0.186020566,4.102665987
6.557427694,-0.097256058,-1.618004477,-0.05661,42.30149798,-83.69751477,274.7701111,0.99,0,2.410661305,-0.329192088,6.557427694,-0.097256058,-0.050216988,-0.05661,8,0.004480302,0.000683166,0,-0.158403614,1,-0.158403614,3.990794339
6.640351974,-0.095012047,-1.620169476,-0.05511,42.3014956,-83.69751485,274.7642822,0.99,0,2.400746052,-0.3462784,6.640351974,-0.095012047,-0.052165916,-0.05511,8,0.005512731,0.000830102,0,-0.145635752,1,-0.145635752,3.927305288
6.71659375,-0.086448438,-1.622259476,-0.04735,42.30149199,-83.69751498,274.7552185,0.99,0,2.394857597,-0.356213585,6.71659375,-0.086448438,-0.053055351,-0.04735,8,0.00624756,0.000930091,0,-0.142347268,1,-0.142347268,3.906911383
6.791306874,-0.085876735,-1.624306475,-0.05008,42.30148831,-83.69751512,274.7458496,0.99,0,2.386023529,-0.37484788,6.791306874,-0.085876735,-0.055218895,-0.05008,8,0.004790473,0.000705327,0,-0.128188648,1,-0.128188648,3.839681074
6.863784791,-0.08655585,-1.626342475,-0.05213,42.30148583,-83.69751522,274.7392578,0.99,0,2.378995994,-0.393665434,6.863784791,-0.08655585,-0.057380912,-0.05213,8,0.004140527,0.000603195,0,-0.114403173,1,-0.114403173,3.777066296
6.997175865,-0.076323602,-1.630164474,-0.04797,42.30148206,-83.69751539,274.729187,0.99,0,2.368254962,-0.401166493,6.931724152,-0.076118583,-0.057902845,-0.04481,8,0.002764507,0.000398796,0,-0.114773469,1,-0.114773469,3.763151617
7.089263037,-0.07467928,-1.632852474,-0.04226,42.30147952,-83.69751551,274.7220764,0.99,0,2.359510985,-0.417684316,6.997175865,-0.076323602,-0.059725222,-0.04797,8,-0.002226185,-0.000318136,0,-0.101155697,1,-0.101155697,3.698686593
7.151370843,-0.075559429,-1.634542474,-0.04483,42.30147695,-83.69751564,274.7149963,0.99,0,2.343890006,-0.45275392,7.151370843,-0.075559429,-0.063348917,-0.04483,8,-0.011240893,-0.001571764,0,-0.075853689,1,-0.075853689,3.580382054
7.208449927,-0.070875151,-1.636156474,-0.04258,42.30147307,-83.69751584,274.7038269,0.99,0,2.334470707,-0.458516581,7.208449927,-0.070875151,-0.063648099,-0.04258,8,-0.017549024,-0.00243439,0,-0.0726157,1,-0.0726157,3.554522614
7.262400534,-0.064655923,-1.637825474,-0.04047,42.30146914,-83.69751606,274.6925964,0.99,0,2.320592497,-0.459000911,7.262400534,-0.064655923,-0.063242012,-0.04047,8,-0.017876889,-0.00246147,0,-0.072060255,1,-0.072060255,3.53293883
7.314249035,-0.058687301,-1.639398474,-0.03548,42.3014665,-83.69751621,274.6850586,0.99,0,2.31077486,-0.46265351,7.314249035,-0.058687301,-0.063293943,-0.03548,8,-0.015248157,-0.002084652,0,-0.070882039,1,-0.070882039,3.514108117
7.36127478,-0.060570103,-1.641026475,-0.03729,42.30146384,-83.69751636,274.6775818,0.99,0,2.295955851,-0.473119457,7.36127478,-0.060570103,-0.064313554,-0.03729,8,-0.011986174,-0.001628219,0,-0.065996652,1,-0.065996652,3.448075204
7.469680775,-0.055580815,-1.644691475,-0.03622,42.30145983,-83.69751661,274.6664124,0.99,0,2.28357825,-0.491238235,7.449320977,-0.054799529,-0.065990128,-0.03562,8,-0.008517621,-0.001143378,0,-0.06053478,1,-0.06053478,3.38377635
7.507062486,-0.051348244,-1.646059476,-0.03006,42.30145713,-83.69751679,274.6590271,0.99,0,2.268205267,-0.504165401,7.507062486,-0.051348244,-0.067207825,-0.03006,8,-0.002578047,-0.000343408,0,-0.056722657,1,-0.056722657,3.333938488
7.543480489,-0.04726543,-1.647301476,-0.02497,42.30145307,-83.69751706,274.6476746,0.99,0,2.255370203,-0.51160399,7.543480489,-0.04726543,-0.067871447,-0.02497,8,0.002072799,0.000274775,0,-0.054481242,1,-0.054481242,3.300450093
7.577015556,-0.060870774,-1.648675477,-0.03659,42.30145034,-83.69751725,274.6401062,0.99,0,2.237606202,-0.538783385,7.577015556,-0.060870774,-0.071165359,-0.03659,8,0.001242781,0.000164015,0,-0.042915047,1,-0.042915047,3.166209131
7.636511165,-0.050446008,-1.651174478,-0.03092,42.30144623,-83.69751754,274.6286316,0.99,0,2.224408288,-0.545002338,7.620988089,-0.050467479,-0.071572867,-0.02972,8,-0.001254658,-0.000164628,0,-0.041097229,1,-0.041097229,3.137258352
7.651166981,-0.048894469,-1.651793478,-0.03152,42.30144348,-83.69751775,274.6205444,0.99,0,2.204837812,-0.553974163,7.651166981,-0.048894469,-0.072465807,-0.03152,8,-0.004084901,-0.000533882,0,-0.036495875,1,-0.036495875,3.104857676
7.705328637,-0.041185753,-1.65430248,-0.03008,42.30143934,-83.69751806,274.6080627,0.99,0,2.190577379,-0.561450564,7.678379051,-0.045676736,-0.073184994,-0.03108,8,-0.002752582,-0.000358478,0,-0.033787382,1,-0.033787382,3.083379351
7.729552791,-0.034443801,-1.655489481,-0.02713,42.30143517,-83.69751838,274.5953369,0.99,0,2.170230675,-0.571539509,7.729552791,-0.034443801,-0.074008928,-0.02713,8,-0.000376924,-4.88E-05,0,-0.030827816,1,-0.030827816,3.053702405
7.754431624,-0.0300937,-1.656606481,-0.02513,42.30143238,-83.6975186,274.5869751,0.99,0,2.156145226,-0.57763994,7.754431624,-0.0300937,-0.074560092,-0.02513,8,0.000654307,8.44E-05,0,-0.028505048,1,-0.028505048,3.032855422
7.778249114,-0.029183032,-1.657729482,-0.02422,42.30142958,-83.69751882,274.5783997,0.99,0,2.133363818,-0.586729433,7.778249114,-0.029183032,-0.075503256,-0.02422,8,-0.002232469,-0.000287012,0,-0.024052111,1,-0.024052111,2.998365912
7.817093692,-0.037110568,-1.659867484,-0.02811,42.30142397,-83.69751929,274.5618591,0.99,0,2.117916499,-0.613031533,7.817093692,-0.037110568,-0.078501644,-0.02811,8,-0.004208773,-0.0005384,0,-0.013940495,1,-0.013940495,2.970752394
7.843049408,-0.034896254,-1.661344486,-0.0237,42.30142115,-83.69751953,274.5540466,0.99,0,2.0950617,-0.618045946,7.825683981,-0.040298865,-0.079057885,-0.03033,8,-0.00564563,-0.000721414,0,-0.009722588,1,-0.009722588,2.936300909
7.843049408,-0.034896254,-1.661344486,-0.0237,42.30141833,-83.69751977,274.5462036,0.99,0,2.078544177,-0.620104734,7.843049408,-0.034896254,-0.079146061,-0.0237,8,-0.005033331,-0.000641751,0,-0.008084307,1,-0.008084307,2.912585873
7.87161044,-0.033723942,-1.663358488,-0.02849,42.30141409,-83.69752014,274.5339355,0.99,0,2.054555911,-0.631875882,7.858061851,-0.039573044,-0.080497048,-0.03031,8,-0.004532748,-0.00057682,0,-0.001410556,1,-0.001410556,2.875102474
7.886860703,-0.027400785,-1.66438049,-0.02501,42.30141125,-83.6975204,274.525177,0.99,0,2.038360307,-0.636258889,7.886860703,-0.027400785,-0.080760551,-0.02501,8,-0.003659394,-0.000463983,0,-0.000169573,1,-0.000169573,2.852299989
7.899975077,-0.024457002,-1.665436491,-0.02258,42.30140841,-83.69752065,274.5160522,0.99,0,2.012077822,-0.641397832,7.899975077,-0.024457002,-0.081278928,-0.02258,8,-0.001197427,-0.000151573,0,0.003135042,1,0.003135042,2.814593583
7.920699028,-0.021963702,-1.667341494,-0.01982,42.30140415,-83.69752105,274.5023804,0.99,0,1.99443826,-0.656320544,7.916206691,-0.026894979,-0.083003263,-0.027,8,0.000619136,7.82E-05,0,0.009284907,1,0.009284907,2.7879884
7.935690729,-0.024388012,-1.668696496,-0.02146,42.30139987,-83.69752146,274.4893188,0.99,0,1.968080293,-0.666170114,7.925463818,-0.0284485,-0.08415315,-0.02629,8,-0.001906924,-0.000240606,0,0.015205442,1,0.015205442,2.749401847
7.94428149,-0.019677769,-1.669533497,-0.0163,42.30139702,-83.69752173,274.4808044,0.99,0,1.949261884,-0.668707525,7.935690729,-0.024388012,-0.08436547,-0.02146,8,-0.005630708,-0.000709539,0,0.017724579,1,0.017724579,2.722656784
